"","X","Tree","NumberOfVariantsInModel","RateOfChange","Repetition","Sample","NumberOfVariantsObserved","loglik_drift","loglik_selectiononestate","loglik_pathways","loglik_pathwaystoone","loglik_unconstrained","phylosigLambda","phylosigK","BayestraitsIndependent_CladeA","BayestraitsDependent_CladeA","BayestraitsIndependent_Forest","BayestraitsDependent_Forest","loglik_pathwaysfromone","BayestraitsMultistate_Free","BayestraitsMultistate_Equal","Pathway_impossible","selection_variant","X.1","BT_dependent_CladeA_better","BT_dependent_Forest_better","chisq_BT_CladeAdependent_better","chisq_BT_Forestdependent_better","BT_CladeAdependent_wronglysupported","BT_Forestdependent_wronglysupported"
"334",334,"PamaNyungantree",4,1,4,"Rarelost",2,NA,NA,NA,NA,NA,0.0338596457973663,0.288588777706395,-278.439872,-276.854027,-254.401906,-253.548553,NA,NA,NA,NA,NA,334,3.17169000000001,1.706706,0.52951559631627,0.789499112867227,0,0
"335",335,"PamaNyungantree",4,1,4,"Frequentlost",2,NA,NA,NA,NA,NA,0.0835904160080764,0.169906533552611,-285.892262,-283.508537,-238.188628,-234.19404,NA,NA,NA,NA,NA,335,4.76745000000005,7.98917599999999,0.312001330632617,0.0919754970533253,0,0
"336",336,"PamaNyungantree",4,1,4,"Ecologyloss",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.282087627375282,-184.241582,-183.317056,-91.73993,-91.73993,NA,NA,NA,NA,NA,336,1.84905199999997,0,0.763496837571576,1,0,0
"337",337,"PamaNyungantree",4,1,4,"horizontal10",2,NA,NA,NA,NA,NA,0.0301276065149224,0.180622695900533,-410.346959,-408.631244,-357.404966,-351.117513,NA,NA,NA,NA,NA,337,3.43143000000009,12.5749060000001,0.488380858616474,0.0135509462825562,0,1
"338",338,"PamaNyungantree",4,1,4,"horizontalClade10",2,NA,NA,NA,NA,NA,0.0971877736182957,0.176932328914832,NA,-391.21689,NA,-339.942188,NA,NA,NA,NA,NA,338,NA,NA,NA,NA,NA,NA
"339",339,"PamaNyungantree",4,1,4,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.00116807426604559,0.178004328726335,-403.202722,-402.077109,-350.260728,-347.225807,NA,NA,NA,NA,NA,339,2.25122599999997,6.06984199999999,0.689662612314244,0.19399279162986,0,0
"340",340,"PamaNyungantree",4,1,4,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.0184710217028211,0.171978015479872,-410.117195,-407.740815,-357.175201,-354.623677,NA,NA,NA,NA,NA,340,4.75275999999997,5.10304800000006,0.313619167863864,0.276886613855049,0,0
"341",341,"PamaNyungantree",4,1,5,"full",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.191006625028578,-408.769096,-408.306501,-355.827103,-351.59476,NA,NA,NA,NA,"Q_moreandfastInEcology1",341,0.92518999999993,8.46468600000003,0.920919414189325,0.075964904375047,0,0
"342",342,"PamaNyungantree",4,1,5,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.191006625028578,NA,-173.262397,-138.444015,-135.429135,NA,NA,NA,NA,NA,342,NA,6.02976000000001,NA,0.196936774975222,NA,0
"343",343,"PamaNyungantree",4,1,5,"HalfSample",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.275254993982245,-204.954401,-204.926246,-179.651152,-177.882554,NA,NA,NA,NA,NA,343,0.0563099999999963,3.53719599999999,0.999611009553608,0.472245196054221,0,0
"344",344,"PamaNyungantree",4,1,5,"Rarelost",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.261360037574011,-278.698941,-277.233534,-247.744601,-245.788171,NA,NA,NA,NA,NA,344,2.93081399999994,3.91285999999997,0.569469476484807,0.417927402134162,0,0
"345",345,"PamaNyungantree",4,1,5,"Frequentlost",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.192090719513914,-277.71565,-276.41705,-231.155818,-228.510693,NA,NA,NA,NA,NA,345,2.59719999999993,5.29025000000001,0.62731921187859,0.25879103914841,0,0
"346",346,"PamaNyungantree",4,1,5,"Ecologyloss",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.195100951928655,-175.056763,-174.484427,-87.336545,-87.336545,NA,NA,NA,NA,NA,346,1.14467199999996,0,0.887121268549663,1,0,0
"347",347,"PamaNyungantree",4,1,5,"horizontal10",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.193769975192632,-409.617878,-409.582396,-356.675884,-351.958125,NA,NA,NA,NA,NA,347,0.0709640000000036,9.435518,0.999385207857791,0.0510892050992883,0,0
"348",348,"PamaNyungantree",4,1,5,"horizontalClade10",2,NA,NA,NA,NA,NA,0.198148464991558,0.222461091190437,-392.764103,-373.102834,-339.822109,-339.111684,NA,NA,NA,NA,NA,348,39.322538,1.42084999999997,5.97552899384013e-08,0.840563211153315,1,0
"349",349,"PamaNyungantree",4,1,5,"horizontalEcology10",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.185290855310201,NA,-401.434513,-348.717734,-346.756282,NA,NA,NA,NA,NA,349,NA,3.92290400000002,NA,0.416540196678609,NA,0
"350",350,"PamaNyungantree",4,1,5,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.191735793956577,-408.459455,-407.539801,-355.517462,-354.639031,NA,NA,NA,NA,NA,350,1.83930799999996,1.75686200000007,0.765283413552097,0.780364511458113,0,0
"351",351,"PamaNyungantree",4,1,6,"full",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.184687730951312,-407.450005,-407.387443,-354.508011,-353.439672,NA,NA,NA,NA,"Q_moreandfastInEcology1",351,0.125123999999914,2.13667800000007,0.998122737321069,0.710637282682283,0,0
"352",352,"PamaNyungantree",4,1,6,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.184687730951312,-168.735691,-168.608446,-159.978988,-159.978583,NA,NA,NA,NA,NA,352,0.254490000000033,0.00081000000000131,0.992559421916788,0.99999991800964,0,0
"353",353,"PamaNyungantree",4,1,6,"HalfSample",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.198656189735842,-205.645273,-205.633231,-163.438193,-161.341069,NA,NA,NA,NA,NA,353,0.0240840000000162,4.19424800000002,0.999928074567133,0.380355072562294,0,0
"354",354,"PamaNyungantree",4,1,6,"Rarelost",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.21690588170052,-294.198163,-293.968822,-252.437871,-250.769208,NA,NA,NA,NA,NA,354,0.458682000000067,3.33732600000002,0.977396625625553,0.503040094125408,0,0
"355",355,"PamaNyungantree",4,1,6,"Frequentlost",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.190668805038326,-294.18796,-294.15582,-211.339156,-249.765204,NA,NA,NA,NA,NA,355,0.0642799999999397,-76.852096,0.999494444609476,1,0,0
"356",356,"PamaNyungantree",4,1,6,"Ecologyloss",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.239927026553979,-165.155999,-164.712561,-82.586542,-82.586542,NA,NA,NA,NA,NA,356,0.886876000000029,0,0.926436074905003,1,0,0
"357",357,"PamaNyungantree",4,1,6,"horizontal10",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.182619930750514,NA,-410.491558,-357.621495,-357.240041,NA,NA,NA,NA,NA,357,NA,0.762907999999925,NA,0.943350449988159,NA,0
"358",358,"PamaNyungantree",4,1,6,"horizontalClade10",2,NA,NA,NA,NA,NA,0.0981119428056573,0.195039405097886,-389.693387,-378.19821,-336.751393,-336.751391,NA,NA,NA,NA,NA,358,22.9903539999999,3.99999998990097e-06,0.000127189269467753,0.999999999998,1,0
"359",359,"PamaNyungantree",4,1,6,"horizontalEcology10",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.176085869015697,-399.405704,-399.357683,-346.463711,-346.334616,NA,NA,NA,NA,NA,359,0.0960420000000113,0.258190000000013,0.998883247898292,0.992350831820542,0,0
"360",360,"PamaNyungantree",4,1,6,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.19522671701577,-408.459455,-407.539801,-355.517462,-354.639031,NA,NA,NA,NA,NA,360,1.83930799999996,1.75686200000007,0.765283413552097,0.780364511458113,0,0
"361",361,"PamaNyungantree",4,1,7,"full",2,NA,NA,NA,NA,NA,0.0162908094168905,0.19669059415751,-409.874175,-408.26765,-356.932181,-352.046893,NA,NA,NA,NA,"Q_moreandfastInEcology1",361,3.21304999999995,9.77057600000001,0.522825729617282,0.0444748097774055,0,1
"362",362,"PamaNyungantree",4,1,7,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.0162908094168905,0.19669059415751,-164.167611,-163.731292,-146.44319,-145.768537,NA,NA,NA,NA,NA,362,0.872637999999995,1.34930599999996,0.928453101713237,0.852956251713181,0,0
"363",363,"PamaNyungantree",4,1,7,"HalfSample",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.236683421640862,-200.614673,-199.875635,-176.190669,-173.057565,NA,NA,NA,NA,NA,363,1.47807600000004,6.26620800000001,0.830517803371047,0.180130209865856,0,0
"364",364,"PamaNyungantree",4,1,7,"Rarelost",2,NA,NA,NA,NA,NA,0.0648928765905488,0.271281878705958,-281.310485,-280.511541,-253.419052,-251.509165,NA,NA,NA,NA,NA,364,1.59788800000001,3.819774,0.809171678307717,0.430945886042964,0,0
"365",365,"PamaNyungantree",4,1,7,"Frequentlost",2,NA,NA,NA,NA,NA,0.0170254965508299,0.224637409806154,-297.198818,-295.016454,-253.093001,-248.695468,NA,NA,NA,NA,NA,365,4.36472800000001,8.79506599999996,0.358889878324683,0.0664310306451833,0,0
"366",366,"PamaNyungantree",4,1,7,"Ecologyloss",2,NA,NA,NA,NA,NA,0.059099956967541,0.354124947775349,-166.148599,-165.651487,-82.480382,-82.480382,NA,NA,NA,NA,NA,366,0.994223999999974,0,0.910670551485816,1,0,0
"367",367,"PamaNyungantree",4,1,7,"horizontal10",2,NA,NA,NA,NA,NA,0.00212398975000161,0.209434048013632,NA,-410.826198,-358.643699,-355.010984,NA,NA,NA,NA,NA,367,NA,7.26543000000004,NA,0.122508861765061,NA,0
"368",368,"PamaNyungantree",4,1,7,"horizontalClade10",2,NA,NA,NA,NA,NA,0.0611112926490089,0.210437739146128,-395.595858,-390.896751,-342.653865,-341.644939,NA,NA,NA,NA,NA,368,9.39821400000005,2.01785199999995,0.0518812666881899,0.732475233860772,0,0
"369",369,"PamaNyungantree",4,1,7,"horizontalEcology10",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.163517791731256,-403.689222,-403.457998,-350.747228,-348.324595,NA,NA,NA,NA,NA,369,0.462447999999995,4.84526600000004,0.977052196123729,0.303545773190751,0,0
"370",370,"PamaNyungantree",4,1,7,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.198517493726685,-410.956915,-410.340519,-358.014921,-354.147577,NA,NA,NA,NA,NA,370,1.23279200000002,7.73468800000001,0.872670681609746,0.101794867710307,0,0
"371",371,"PamaNyungantree",4,1,8,"full",2,NA,NA,NA,NA,NA,0.0375827876895675,0.195865391799549,-410.956915,-410.944217,-358.014921,-353.24931,NA,NA,NA,NA,"Q_moreandfastInEcology1",371,0.0253960000000006,9.53122200000007,0.999920059631019,0.0491096430415584,0,1
"372",372,"PamaNyungantree",4,1,8,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.0375827876895675,0.195865391799549,-175.693858,-175.253319,-145.305461,-144.720835,NA,NA,NA,NA,NA,372,0.881078000000002,1.16925200000003,0.927259654318605,0.883134663987332,0,0
"373",373,"PamaNyungantree",4,1,8,"HalfSample",2,NA,NA,NA,NA,NA,0.00404096390799181,0.195410560779438,-205.426019,-204.859928,-185.445414,-178.92143,NA,NA,NA,NA,NA,373,1.132182,13.047968,0.889133136991576,0.0110437765801774,0,1
"374",374,"PamaNyungantree",4,1,8,"Rarelost",2,NA,NA,NA,NA,NA,0.00706581824867763,0.252386158669257,NA,-289.769844,-261.182809,-259.738779,NA,NA,NA,NA,NA,374,NA,2.88806,NA,0.576729640000876,NA,0
"375",375,"PamaNyungantree",4,1,8,"Frequentlost",2,NA,NA,NA,NA,NA,0.00168872811008526,0.179796964506287,-289.16641,-289.158333,-236.365507,-234.618526,NA,NA,NA,NA,NA,375,0.016153999999915,3.49396200000001,0.999967556146897,0.478797029414891,0,0
"376",376,"PamaNyungantree",4,1,8,"Ecologyloss",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.286987866132602,-159.876903,-159.731812,-79.502399,-79.502399,NA,NA,NA,NA,NA,376,0.290182000000016,0,0.990439108580553,1,0,0
"377",377,"PamaNyungantree",4,1,8,"horizontal10",2,NA,NA,NA,NA,NA,0.0215661542077769,0.190367143910645,-409.348282,-409.261067,-356.406288,-351.853189,NA,NA,NA,NA,NA,377,0.174429999999916,9.10619800000006,0.996410837167614,0.0584991619961828,0,0
"378",378,"PamaNyungantree",4,1,8,"horizontalClade10",2,NA,NA,NA,NA,NA,0.135679360740744,0.208356559013603,-398.806713,-387.232676,-345.86472,-344.905117,NA,NA,NA,NA,NA,378,23.148074,1.91920599999992,0.000118286268475765,0.750615983436837,1,0
"379",379,"PamaNyungantree",4,1,8,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.022217917338598,0.224737739727013,-405.915011,-405.888753,-352.973017,-350.635217,NA,NA,NA,NA,NA,379,0.0525159999999687,4.67560000000003,0.999661234519604,0.32223051880078,0,0
"380",380,"PamaNyungantree",4,1,8,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.0340101741129247,0.19802778782607,-410.563488,-410.012896,-357.621495,-353.184787,NA,NA,NA,NA,NA,380,1.10118399999999,8.87341600000002,0.894084305765386,0.0643425406955297,0,0
"381",381,"PamaNyungantree",4,1,9,"full",2,NA,NA,NA,NA,NA,0.117328060340023,0.194383433012389,-409.617878,-407.847046,-356.675884,-344.126703,NA,NA,NA,NA,"Q_moreandfastInEcology1",381,3.54166400000008,25.098362,0.471571585272269,4.80698739968588e-05,0,1
"382",382,"PamaNyungantree",4,1,9,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.117328060340023,0.194383433012389,-168.078628,-167.688272,-147.944972,-137.522994,NA,NA,NA,NA,NA,382,0.780711999999994,20.843956,0.941015026812909,0.000340042956439079,0,1
"383",383,"PamaNyungantree",4,1,9,"HalfSample",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.280258688182569,-205.556805,-205.215847,-179.383181,-173.838796,NA,NA,NA,NA,NA,383,0.681916000000001,11.08877,0.95354017927717,0.025584269988833,0,1
"384",384,"PamaNyungantree",4,1,9,"Rarelost",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.16846234712995,-289.704378,-289.01113,-262.812599,-254.923999,NA,NA,NA,NA,NA,384,1.38649600000008,15.7771999999999,0.846538648145005,0.00333317344205408,0,1
"385",385,"PamaNyungantree",4,1,9,"Frequentlost",2,NA,NA,NA,NA,NA,0.0455144737624332,0.177544212872612,-290.169971,-289.088325,-209.348522,-230.450404,NA,NA,NA,NA,NA,385,2.16329199999996,-42.203764,0.705755038202331,1,0,0
"386",386,"PamaNyungantree",4,1,9,"Ecologyloss",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.151038208074293,-146.002905,-145.872869,-73.39951,-73.39951,NA,NA,NA,NA,NA,386,0.26007199999998,0,0.992243726958596,1,0,0
"387",387,"PamaNyungantree",4,1,9,"horizontal10",2,NA,NA,NA,NA,NA,0.121343369918351,0.211159977527395,-410.346959,-407.634517,-357.404966,-344.054115,NA,NA,NA,NA,NA,387,5.42488400000002,26.701702,0.246411563437443,2.28389817414909e-05,0,1
"388",388,"PamaNyungantree",4,1,9,"horizontalClade10",2,NA,NA,NA,NA,NA,0.214140075999773,0.192747822630162,-394.910052,-390.476146,-341.968059,-335.033654,NA,NA,NA,NA,NA,388,8.86781199999996,13.8688099999999,0.0644898270589093,0.00772574799479953,0,1
"389",389,"PamaNyungantree",4,1,9,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.114518216408329,0.191567639546054,-403.202722,-402.077109,-350.260728,-341.788701,NA,NA,NA,NA,NA,389,2.25122599999997,16.9440539999999,0.689662612314244,0.00198193017877635,0,1
"390",390,"PamaNyungantree",4,1,9,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.140468545144141,0.197666012653705,-406.709627,-405.203763,-353.767633,-344.950091,NA,NA,NA,NA,NA,390,3.01172800000006,17.635084,0.555864669381406,0.00145409550971787,0,1
"391",391,"PamaNyungantree",4,1,10,"full",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.174932219014793,-411.710037,-411.690943,-358.768043,-357.05392,NA,NA,NA,NA,"Q_moreandfastInEcology1",391,0.038187999999991,3.42824599999994,0.999820013486859,0.488872226547769,0,0
"392",392,"PamaNyungantree",4,1,10,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.174932219014793,-173.967946,-173.229474,-154.020654,-153.292813,NA,NA,NA,NA,NA,392,1.476944,1.45568200000002,0.830717550080934,0.834461770878243,0,0
"393",393,"PamaNyungantree",4,1,10,"HalfSample",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.291144313846578,-203.604456,-202.650642,-182.732255,-180.817943,NA,NA,NA,NA,NA,393,1.90762799999999,3.82862399999999,0.752743580089796,0.429695599706844,0,0
"394",394,"PamaNyungantree",4,1,10,"Rarelost",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.154156138124829,-297.809215,-297.486742,-268.561959,-268.327355,NA,NA,NA,NA,NA,394,0.644946000000004,0.469207999999981,0.957940576790894,0.976428522380197,0,0
"395",395,"PamaNyungantree",4,1,10,"Frequentlost",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.239435999963373,-298.760182,-298.703451,-256.376176,-254.42641,NA,NA,NA,NA,NA,395,0.113462000000027,3.89953199999997,0.998450382547465,0.41977343453949,0,0
"396",396,"PamaNyungantree",4,1,10,"Ecologyloss",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.237705856868858,-203.325521,-203.281595,-101.077833,-101.077833,NA,NA,NA,NA,NA,396,0.087851999999998,0,0.999063044938966,1,0,0
"397",397,"PamaNyungantree",4,1,10,"horizontal10",2,NA,NA,NA,NA,NA,6.91687361737295e-05,0.175979712187479,-411.585693,-411.450251,-358.643699,-357.918315,NA,NA,NA,NA,NA,397,0.270884000000024,1.45076800000004,0.99161535133635,0.835325035674045,0,0
"398",398,"PamaNyungantree",4,1,10,"horizontalClade10",2,NA,NA,NA,NA,NA,0.129148021806533,0.187032247544611,-401.659728,-390.571553,-348.717734,-348.17357,NA,NA,NA,NA,NA,398,22.17635,1.08832800000005,0.000184853433549459,0.896119650497024,1,0
"399",399,"PamaNyungantree",4,1,10,"horizontalEcology10",2,NA,NA,NA,NA,NA,6.55574822276624e-05,0.222049159430107,-407.799939,-407.776582,-354.857945,-354.439827,NA,NA,NA,NA,NA,399,0.0467139999999517,0.836235999999985,0.999731435769233,0.93352516418053,0,0
"400",400,"PamaNyungantree",4,1,10,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.175935067760527,-412.0044,-411.958027,-359.062406,-358.423304,NA,NA,NA,NA,NA,400,0.0927459999999201,1.27820400000007,0.998957442476727,0.86506254430802,0,0
"401",401,"Grafentree",2,1,1,"full",2,NA,NA,NA,NA,NA,0.977177701662872,0.0475004323477618,-83.797501,-83.061393,-148.500151,-121.338283,NA,NA,NA,NA,"Q_onlyandfastInEcology1",401,1.472216,54.323736,0.831551393804222,4.50206538715747e-11,0,1
"402",402,"Grafentree",2,1,1,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.977177701662872,0.0475004323477618,-42.774875,-41.630017,-74.190593,-49.863111,NA,NA,NA,NA,NA,402,2.289716,48.654964,0.682642044152321,6.89129420194945e-10,0,1
"403",403,"Grafentree",2,1,1,"HalfSample",2,NA,NA,NA,NA,NA,0.959377424282541,0.0535583784812628,-55.994844,-55.443004,-95.745188,-76.384047,NA,NA,NA,NA,NA,403,1.10368,38.722282,0.893687894252264,7.94996857234054e-08,0,1
"404",404,"Grafentree",2,1,1,"Rarelost",2,NA,NA,NA,NA,NA,0.964752968951861,0.041058093049814,-69.509325,-68.824323,-124.256313,-100.603745,NA,NA,NA,NA,NA,404,1.37000399999999,47.305136,0.84939134622965,1.31729305241635e-09,0,1
"405",405,"Grafentree",2,1,1,"Frequentlost",2,NA,NA,NA,NA,NA,0.96113371325498,0.0519310123017219,-74.258182,-73.762788,-131.781728,-108.508388,NA,NA,NA,NA,NA,405,0.990788000000009,46.54668,0.911189597909876,1.8951622493546e-09,0,1
"406",406,"Grafentree",2,1,1,"Ecologyloss",2,NA,NA,NA,NA,NA,0.971812704834279,0.0436527665279243,-26.527797,-25.789706,-22.632322,-22.632322,NA,NA,NA,NA,NA,406,1.476182,0,0.830851986017027,1,0,0
"407",407,"Grafentree",2,1,1,"horizontal10",2,NA,NA,NA,NA,NA,0.868118686417573,0.0169269950564036,-162.931727,-161.255393,-227.634377,-193.496252,NA,NA,NA,NA,NA,407,3.35266799999999,68.27625,0.500630961873966,5.24025267623074e-14,0,1
"408",408,"Grafentree",2,1,1,"horizontalClade10",2,NA,NA,NA,NA,NA,0.983180588843173,0.0604700190501387,-61.966499,-55.271386,-126.669149,-104.328159,NA,NA,NA,NA,NA,408,13.390226,44.68198,0.00951840917168678,4.62967597592012e-09,1,1
"409",409,"Grafentree",2,1,1,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.972559294745013,0.0360019660961929,-81.564153,-78.36194,-146.266803,-100.217183,NA,NA,NA,NA,NA,409,6.404426,92.09924,0.170912814587407,0,0,1
"410",410,"Grafentree",2,1,1,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.943271122968747,0.0276779495187046,-115.148934,-114.4934,-179.851584,-150.050758,NA,NA,NA,NA,NA,410,1.31106800000001,59.601652,0.859494902798011,3.51740858661742e-12,0,1
"411",411,"Grafentree",2,1,2,"full",2,NA,NA,NA,NA,NA,0.985663285377539,0.0532729418777188,-78.861158,-77.985912,-143.563809,-122.827182,NA,NA,NA,NA,"Q_onlyandfastInEcology1",411,1.75049200000001,41.473254,0.781526555771953,2.14481319371629e-08,0,1
"412",412,"Grafentree",2,1,2,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.985663285377539,0.0532729418777188,-39.527349,-39.089576,-76.556656,-63.731542,NA,NA,NA,NA,NA,412,0.875546,25.650228,0.92804262856402,3.72213808896849e-05,0,1
"413",413,"Grafentree",2,1,2,"HalfSample",2,NA,NA,NA,NA,NA,0.977481186069294,0.0642640967263728,-53.256373,-51.524854,-100.635817,-83.621272,NA,NA,NA,NA,NA,413,3.46303800000001,34.02909,0.483520708169832,7.35021921660639e-07,0,1
"414",414,"Grafentree",2,1,2,"Rarelost",2,NA,NA,NA,NA,NA,0.987832299527153,0.0587185891046441,-57.783967,-56.363811,-106.310517,-90.067705,NA,NA,NA,NA,NA,414,2.840312,32.485624,0.584894377637188,1.52210450332646e-06,0,1
"415",415,"Grafentree",2,1,2,"Frequentlost",2,NA,NA,NA,NA,NA,0.994613938256066,0.0832860808170775,-66.736722,-65.974183,-116.804986,-93.798898,NA,NA,NA,NA,NA,415,1.52507800000001,46.012176,0.822190123494795,2.44852382813576e-09,0,1
"416",416,"Grafentree",2,1,2,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00322314926575,0.097086808755549,-22.886274,-22.2407,-18.922626,-18.922625,NA,NA,NA,NA,NA,416,1.291148,2.00000000205591e-06,0.862875605291474,0.9999999999995,0,0
"417",417,"Grafentree",2,1,2,"horizontal10",2,NA,NA,NA,NA,NA,0.935343740806388,0.0228347022186918,-141.66447,-140.858355,-206.36712,-182.314855,NA,NA,NA,NA,NA,417,1.61223000000001,48.10453,0.806592358423814,8.97596219573416e-10,0,1
"418",418,"Grafentree",2,1,2,"horizontalClade10",2,NA,NA,NA,NA,NA,0.985427720366822,0.0608631188843144,-61.935969,-55.236227,-126.63862,-107.399647,NA,NA,NA,NA,NA,418,13.399484,38.477946,0.00948014963843047,8.92911999894608e-08,1,1
"419",419,"Grafentree",2,1,2,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.973005544617754,0.0346942912399361,-84.438455,-81.326064,-149.141106,-110.428678,NA,NA,NA,NA,NA,419,6.224782,77.424856,0.182978542187993,6.66133814775094e-16,0,1
"420",420,"Grafentree",2,1,2,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.955036588025119,0.0305137793103163,-106.118775,-105.602256,-170.821425,-153.808632,NA,NA,NA,NA,NA,420,1.033038,34.025586,0.904745651289425,7.36239199050637e-07,0,1
"421",421,"Grafentree",2,1,3,"full",2,NA,NA,NA,NA,NA,0.979083052009722,0.0499705449394145,-80.196155,-79.289968,-144.898805,-115.175,NA,NA,NA,NA,"Q_onlyandfastInEcology1",421,1.81237400000001,59.44761,0.77021769111833,3.78952424995305e-12,0,1
"422",422,"Grafentree",2,1,3,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.979083052009722,0.0499705449394145,-39.637772,-37.805387,-75.281044,-58.399349,NA,NA,NA,NA,NA,422,3.66476999999999,33.76339,0.453270642502328,8.33262235211407e-07,0,1
"423",423,"Grafentree",2,1,3,"HalfSample",2,NA,NA,NA,NA,NA,0.96692518117789,0.063407133661467,-50.823394,-50.10235,-89.005011,-64.516122,NA,NA,NA,NA,NA,423,1.442088,48.977778,0.836847924159463,5.90148818702119e-10,0,1
"424",424,"Grafentree",2,1,3,"Rarelost",2,NA,NA,NA,NA,NA,0.991508412793358,0.0790979770666945,-39.914868,-38.982766,-75.675449,-60.633823,NA,NA,NA,NA,NA,424,1.864204,30.083252,0.760717303388337,4.7070977391428e-06,0,1
"425",425,"Grafentree",2,1,3,"Frequentlost",2,NA,NA,NA,NA,NA,0.972043215441362,0.0570517179060664,-69.193349,-68.641057,-128.543564,-101.035181,NA,NA,NA,NA,NA,425,1.10458399999999,55.016766,0.893544222890289,3.22279980480289e-11,0,1
"426",426,"Grafentree",2,1,3,"Ecologyloss",2,NA,NA,NA,NA,NA,0.953110331428454,0.046470454896441,-28.100958,-27.837928,-24.134563,-24.134563,NA,NA,NA,NA,NA,426,0.526059999999994,0,0.970914950675479,1,0,0
"427",427,"Grafentree",2,1,3,"horizontal10",2,NA,NA,NA,NA,NA,0.878918305569928,0.0180855147830489,-162.307736,-161.827705,-227.010386,-191.151408,NA,NA,NA,NA,NA,427,0.960061999999994,71.717956,0.915790212221615,9.88098491916389e-15,0,1
"428",428,"Grafentree",2,1,3,"horizontalClade10",2,NA,NA,NA,NA,NA,0.979392259616805,0.0550119664563352,-62.995572,-56.298815,-127.698223,-104.781326,NA,NA,NA,NA,NA,428,13.393514,45.833794,0.00950480395525377,2.66699939910353e-09,1,1
"429",429,"Grafentree",2,1,3,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.972419590258696,0.0359449719597861,-80.987457,-77.616493,-145.690107,NA,NA,NA,NA,NA,NA,429,6.741928,NA,0.150171032127307,NA,0,NA
"430",430,"Grafentree",2,1,3,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.910852446623015,0.0215348214563516,-123.735473,-121.349578,-188.438123,-164.383555,NA,NA,NA,NA,NA,430,4.77179000000001,48.109136,0.311524676120703,8.95613805340645e-10,0,1
"431",431,"Grafentree",2,1,4,"full",2,NA,NA,NA,NA,NA,0.9836057828942,0.0499907866746669,-82.811486,-82.145938,-147.514136,-123.970799,NA,NA,NA,NA,"Q_onlyandfastInEcology1",431,1.331096,47.086674,0.85607798622297,1.46282463919789e-09,0,1
