"","Tree","Repetition","Sample","pvalue_ecology","pvalue_clade","variance_trait","pvalue_trend"
"310","Earlytree","9","threequarter","0.43","0.59","0.255247426366259","0"
"311","Earlytree","9","half","0.576","0.67","0.255247426366259","0"
"312","Earlytree","9","positiveloss","0.292","0.664","0.255247426366259","0.993828680863917"
"313","Earlytree","9","ecologyloss",NA,"0.7","0.255247426366259","0.971972343329826"
"314","Earlytree","9","horizontal10","0.322","0.51","0.255247426366259","0"
"315","Earlytree","9","horizontal10clade","0.292","0.46","0.255247426366259","0"
"316","Earlytree","9","horizontal10ecology","0.336","0.456","0.255247426366259","0"
"317","Earlytree","9","horizontalnodes","0.376","0.486","0.255247426366259","1"
"318","Earlytree","9","horizontalnodesecology","0.3","0.518","0.255247426366259","1"
"319","Earlytree","9","horizontalneighbor","0.364","0.546","0.255247426366259","0"
"320","Earlytree","10","full","0.846","0.132","0.163393556114516","1"
"321","Earlytree","10","threequarter","0.998","0.376","0.163393556114516","0.97520683768291"
"322","Earlytree","10","half","0.942","0.376","0.163393556114516","0.999988173675145"
"323","Earlytree","10","positiveloss","0.984","0.31","0.163393556114516","0.999996708859874"
"324","Earlytree","10","ecologyloss",NA,"0.334","0.163393556114516","0.998953822794174"
"325","Earlytree","10","horizontal10","0.89","0.15","0.163393556114516","0"
"326","Earlytree","10","horizontal10clade","0.842","0.142","0.163393556114516","0"
"327","Earlytree","10","horizontal10ecology","0.86","0.218","0.163393556114516","0"
"328","Earlytree","10","horizontalnodes","0.91","0.142","0.163393556114516","1"
"329","Earlytree","10","horizontalnodesecology","0.89","0.162","0.163393556114516","1"
"330","Earlytree","10","horizontalneighbor","0.862","0.236","0.163393556114516","0"
"331","Latetree","1","full","0.778","0.154","0.741723880510653","1"
"332","Latetree","1","threequarter","0.894","0.496","0.741723880510653","0.999939026007022"
"333","Latetree","1","half","0.762","0.456","0.741723880510653","0.999999959809475"
"334","Latetree","1","positiveloss","0.982","0.306","0.741723880510653","0.999999999999883"
"335","Latetree","1","ecologyloss",NA,"0.24","0.741723880510653","0.999999999966557"
"336","Latetree","1","horizontal10","0.84","0.22","0.741723880510653","0"
"337","Latetree","1","horizontal10clade","0.818","0.184","0.741723880510653","0"
"338","Latetree","1","horizontal10ecology","0.802","0.192","0.741723880510653","0"
"339","Latetree","1","horizontalnodes","0.83","0.184","0.741723880510653","1"
"340","Latetree","1","horizontalnodesecology","0.802","0.128","0.741723880510653","1"
