"","X","Tree","NumberOfVariantsInModel","RateOfChange","Repetition","Sample","NumberOfVariantsObserved","loglik_drift","loglik_selectiononestate","loglik_pathways","loglik_pathwaystoone","loglik_unconstrained","phylosigLambda","phylosigK","BayestraitsIndependent_CladeA","BayestraitsDependent_CladeA","BayestraitsIndependent_Forest","BayestraitsDependent_Forest","loglik_pathwaysfromone","BayestraitsMultistate_Free","BayestraitsMultistate_Equal","Pathway_impossible","selection_variant","X.1","BT_dependent_CladeA_better","BT_dependent_Forest_better","chisq_BT_CladeAdependent_better","chisq_BT_Forestdependent_better","BT_CladeAdependent_wronglysupported","BT_Forestdependent_wronglysupported"
"336",336,"Grafentree",4,1,4,"Ecologyloss",2,NA,NA,NA,NA,NA,0.961518307403054,0.229815137279883,-28.895395,-25.801206,-101.955823,-100.121705,NA,NA,NA,NA,NA,336,6.188378,3.66823599999998,0.185514849540599,0.452762659013603,0,0
"337",337,"Grafentree",4,1,4,"horizontal10",2,NA,NA,NA,NA,NA,0.896991246860928,0.0703922122295096,-72.619964,-59.255423,-176.52653,-171.760313,NA,NA,NA,NA,NA,337,26.729082,9.53243400000002,2.25499375653415e-05,0.0490850502019204,1,1
"338",338,"Grafentree",4,1,4,"horizontalClade10",2,NA,NA,NA,NA,NA,0.842536662720007,0.0506867525037688,-81.140418,-69.406318,-185.046984,-180.930962,NA,NA,NA,NA,NA,338,23.4682,8.23204400000003,0.000102073586813578,0.0834385525147531,1,0
"339",339,"Grafentree",4,1,4,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.729192343354474,0.0404556835525503,-85.255023,-74.553234,-189.161589,-179.689579,NA,NA,NA,NA,NA,339,21.403578,18.94402,0.00026334456138688,0.000806098982065073,1,1
"340",340,"Grafentree",4,1,4,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.879371782274099,0.059833547069818,-77.075913,-69.854147,-180.982479,-178.070534,NA,NA,NA,NA,NA,340,14.443532,5.82389000000001,0.0060060921163082,0.212691970629774,1,0
"341",341,"Grafentree",4,1,5,"full",2,NA,NA,NA,NA,NA,0.995241335398271,0.422095228460138,-33.265823,-31.110893,-137.172389,-134.742061,NA,NA,NA,NA,"Q_moreandfastInEcology1",341,4.30985999999999,4.86065600000001,0.365692050707915,0.301896173652292,0,0
"342",342,"Grafentree",4,1,5,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.995241335398271,0.422095228460138,-32.543933,-30.347237,-112.103974,-110.676584,NA,NA,NA,NA,NA,342,4.39339200000001,2.85477999999998,0.355376238633768,0.58241420383009,0,0
"343",343,"Grafentree",4,1,5,"HalfSample",2,NA,NA,NA,NA,NA,0.975768303088882,0.219813274149198,-29.570883,-27.382073,-82.750755,-79.52079,NA,NA,NA,NA,NA,343,4.37762,6.45992999999999,0.357306188632573,0.167332691904197,0,0
"344",344,"Grafentree",4,1,5,"Rarelost",2,NA,NA,NA,NA,NA,0.991048405302285,0.243025088371025,-30.618253,-28.141132,-108.907798,-107.150917,NA,NA,NA,NA,NA,344,4.954242,3.51376199999999,0.292024858798831,0.475788889897687,0,0
"345",345,"Grafentree",4,1,5,"Frequentlost",2,NA,NA,NA,NA,NA,0.990553826445977,0.375841332833772,-32.186676,-30.035526,-108.036324,-106.234646,NA,NA,NA,NA,NA,345,4.3023,3.60335599999999,0.366637178480907,0.462337804456201,0,0
"346",346,"Grafentree",4,1,5,"Ecologyloss",2,NA,NA,NA,NA,NA,0.985204394801391,0.310181087492924,-27.052852,-25.068593,-84.606384,-83.942868,NA,NA,NA,NA,NA,346,3.968518,1.327032,0.410283241374356,0.856772749526762,0,0
"347",347,"Grafentree",4,1,5,"horizontal10",2,NA,NA,NA,NA,NA,0.940173061707484,0.0836467804874318,-67.949658,-64.435013,-171.856224,-167.507474,NA,NA,NA,NA,NA,347,7.02929,8.69749999999999,0.134348455104633,0.0691216618883976,0,0
"348",348,"Grafentree",4,1,5,"horizontalClade10",2,NA,NA,NA,NA,NA,0.928525582109232,0.0638292419678469,-73.946411,-66.674408,-177.852977,-172.939083,NA,NA,NA,NA,NA,348,14.544006,9.827788,0.00574671828834294,0.0434306657928176,1,1
"349",349,"Grafentree",4,1,5,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.888108468145053,0.0558482793425788,-76.584913,-69.638392,-180.491479,-173.074711,NA,NA,NA,NA,NA,349,13.893042,14.833536,0.00764436291078796,0.00505922437292605,1,1
"350",350,"Grafentree",4,1,5,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.840024786970657,0.0598607984179832,-84.045377,-76.444823,-187.951943,-183.217452,NA,NA,NA,NA,NA,350,15.201108,9.46898199999998,0.00430177573366308,0.0503885150115886,1,0
"351",351,"Grafentree",4,1,6,"full",2,NA,NA,NA,NA,NA,0.963592851731164,0.632036664597101,-18.277315,-12.929124,-122.183881,-116.644661,NA,NA,NA,NA,"Q_moreandfastInEcology1",351,10.696382,11.07844,0.0301967459752156,0.0256964582541925,1,1
"352",352,"Grafentree",4,1,6,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.963592851731164,0.632036664597101,-10.614782,-6.367514,-86.215912,-83.027178,NA,NA,NA,NA,NA,352,8.494536,6.37746799999999,0.0750530231580925,0.172676485756294,0,0
"353",353,"Grafentree",4,1,6,"HalfSample",2,NA,NA,NA,NA,NA,1.00581585711535,4.80887401038232,-10.499655,-6.440669,-61.184425,-54.263929,NA,NA,NA,NA,NA,353,8.117972,13.840992,0.087351075316802,0.00782022329979204,0,1
"354",354,"Grafentree",4,1,6,"Rarelost",2,NA,NA,NA,NA,NA,1.00581585711535,8.17272250342847,-10.311015,-6.353661,-93.585135,-86.108792,NA,NA,NA,NA,NA,354,7.914708,14.952686,0.0947529908944332,0.0048003622593833,0,1
"355",355,"Grafentree",4,1,6,"Frequentlost",2,NA,NA,NA,NA,NA,0.951560618407144,0.428767849735033,-17.931919,-12.301489,-86.164814,-81.883987,NA,NA,NA,NA,NA,355,11.26086,8.561654,0.0237835683740946,0.0730402744071548,1,0
"356",356,"Grafentree",4,1,6,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00581585711535,7.48800659282544,-10.7178,-6.612125,-89.16386,-84.387165,NA,NA,NA,NA,NA,356,8.21135,9.55339000000001,0.084135866051454,0.0486616866560455,0,1
"357",357,"Grafentree",4,1,6,"horizontal10",2,NA,NA,NA,NA,NA,0.612561171069612,0.0649817907460487,-67.283987,-50.757401,-171.190553,-165.263742,NA,NA,NA,NA,NA,357,33.053172,11.853622,1.16490959845006e-06,0.0184736208239552,1,1
"358",358,"Grafentree",4,1,6,"horizontalClade10",2,NA,NA,NA,NA,NA,1.00581585711535,9.56716482754539,-10.822516,-6.545634,-114.729082,-109.637846,NA,NA,NA,NA,NA,358,8.553764,10.182472,0.0732742075621711,0.0374636187643422,0,1
"359",359,"Grafentree",4,1,6,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.544510090702334,0.063985023134642,-64.885315,-42.26103,-168.791881,-142.436776,NA,NA,NA,NA,NA,359,45.24857,52.71021,3.52985241036663e-09,9.79855085958548e-11,1,1
"360",360,"Grafentree",4,1,6,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.690983711973596,0.0632227163063839,-73.530224,-59.470525,-177.43679,-169.533227,NA,NA,NA,NA,NA,360,28.119398,15.807126,1.17968647075362e-05,0.00328919815334749,1,1
"361",361,"Grafentree",4,1,7,"full",2,NA,NA,NA,NA,NA,0.968376282897298,0.155371746534661,-38.402083,-34.093958,-142.308649,-140.095744,NA,NA,NA,NA,"Q_moreandfastInEcology1",361,8.61624999999999,4.42581000000001,0.0714407864134218,0.351435358080646,0,0
"362",362,"Grafentree",4,1,7,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.968376282897298,0.155371746534661,-36.699124,-32.309481,-110.456086,-106.586741,NA,NA,NA,NA,NA,362,8.779286,7.73868999999999,0.0668593679721515,0.101633144781834,0,0
"363",363,"Grafentree",4,1,7,"HalfSample",2,NA,NA,NA,NA,NA,0.904510630308862,0.142969335761524,-24.634152,-22.361795,-78.435662,-77.918435,NA,NA,NA,NA,NA,363,4.544714,1.03445399999998,0.337278432810993,0.904527407453502,0,0
"364",364,"Grafentree",4,1,7,"Rarelost",2,NA,NA,NA,NA,NA,0.942282705391036,0.128012799781685,-28.16648,-25.290138,-121.698678,-119.647827,NA,NA,NA,NA,NA,364,5.752684,4.10170199999999,0.218394968240233,0.392416920411808,0,0
"365",365,"Grafentree",4,1,7,"Frequentlost",2,NA,NA,NA,NA,NA,0.929611978307546,0.185023766204324,-33.709908,-30.30116,-84.850055,-80.235863,NA,NA,NA,NA,NA,365,6.817496,9.22838400000001,0.145852819540108,0.0556376959672367,0,0
"366",366,"Grafentree",4,1,7,"Ecologyloss",2,NA,NA,NA,NA,NA,0.967181557515721,0.23209713585407,-27.77875,-24.625667,-102.235574,-100.651006,NA,NA,NA,NA,NA,366,6.306166,3.16913600000001,0.177420607822661,0.529930388246271,0,0
"367",367,"Grafentree",4,1,7,"horizontal10",2,NA,NA,NA,NA,NA,0.833098605153385,0.0669888772531929,-66.872974,-61.486157,-170.77954,-169.409982,NA,NA,NA,NA,NA,367,10.773634,2.73911599999997,0.0292293780529769,0.602387375250146,1,0
"368",368,"Grafentree",4,1,7,"horizontalClade10",2,NA,NA,NA,NA,NA,0.648384364749433,0.0338250128874354,-52.0107,-47.141065,-155.917266,-153.71074,NA,NA,NA,NA,NA,368,9.73927,4.41305200000005,0.0450562960087122,0.352982113996899,1,0
"369",369,"Grafentree",4,1,7,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.832390307393203,0.0453482291435297,-43.888644,-40.577458,-147.79521,-133.920143,NA,NA,NA,NA,NA,369,6.622372,27.750134,0.157241418107511,1.40150256330296e-05,0,1
"370",370,"Grafentree",4,1,7,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.772780666879608,0.0438122429572988,-70.023489,-65.343832,-173.930055,-170.235247,NA,NA,NA,NA,NA,370,9.35931399999998,7.38961600000005,0.0527196959316142,0.116676423957242,0,0
"371",371,"Grafentree",4,1,8,"full",2,NA,NA,NA,NA,NA,0.998934910033989,0.297608139045575,-43.373141,-42.254305,-147.279707,-143.889088,NA,NA,NA,NA,"Q_moreandfastInEcology1",371,2.23767199999999,6.78123800000003,0.692138555492493,0.147910372397017,0,0
"372",372,"Grafentree",4,1,8,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.998934910033989,0.297608139045575,-36.567553,-35.321594,-114.321385,-110.391942,NA,NA,NA,NA,NA,372,2.491918,7.85888600000001,0.646083582738239,0.0968863148116984,0,0
"373",373,"Grafentree",4,1,8,"HalfSample",2,NA,NA,NA,NA,NA,1.00581585711535,0.466875024672338,-27.954983,-25.817313,-80.507475,-75.037321,NA,NA,NA,NA,NA,373,4.27534,10.940308,0.370023221780999,0.0272431248277043,0,1
"374",374,"Grafentree",4,1,8,"Rarelost",2,NA,NA,NA,NA,NA,0.993359292144235,0.206910912826161,-34.017298,-31.711139,-114.539636,-111.512226,NA,NA,NA,NA,NA,374,4.61231799999999,6.05482000000001,0.329436418452834,0.195091517393204,0,0
"375",375,"Grafentree",4,1,8,"Frequentlost",2,NA,NA,NA,NA,NA,0.988334714750076,0.325539855406935,-33.144871,-32.465078,-107.40414,-104.775507,NA,NA,NA,NA,NA,375,1.35958600000001,5.25726599999999,0.851187855107761,0.261904064928444,0,0
"376",376,"Grafentree",4,1,8,"Ecologyloss",2,NA,NA,NA,NA,NA,0.995099582337048,0.300562094556658,-37.81234,-36.848212,-113.689255,-112.355054,NA,NA,NA,NA,NA,376,1.928256,2.66840200000001,0.748952572117482,0.614755069430237,0,0
"377",377,"Grafentree",4,1,8,"horizontal10",2,NA,NA,NA,NA,NA,0.93232842909282,0.0748676049683936,-73.618905,-71.410448,-177.525471,-175.956052,NA,NA,NA,NA,NA,377,4.41691399999999,3.13883800000002,0.352513322265646,0.534865911243567,0,0
"378",378,"Grafentree",4,1,8,"horizontalClade10",2,NA,NA,NA,NA,NA,0.805781787365182,0.0498660254981541,-83.425715,-79.587306,-187.332281,-185.088581,NA,NA,NA,NA,NA,378,7.676818,4.48739999999998,0.104160421661597,0.344044129486651,0,0
"379",379,"Grafentree",4,1,8,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.873401503806067,0.0572177341915666,-75.616803,-73.882018,-179.523368,-164.853832,NA,NA,NA,NA,NA,379,3.46957,29.339072,0.482520352464405,6.67048788327573e-06,0,1
"380",380,"Grafentree",4,1,8,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.911816939778036,0.0703400434727977,-74.341634,-71.851661,-178.2482,-173.048827,NA,NA,NA,NA,NA,380,4.97994599999998,10.398746,0.289361357429436,0.0342206901703943,0,1
"381",381,"Grafentree",4,1,9,"full",2,NA,NA,NA,NA,NA,1.00581585711535,0.778654046845694,-28.814764,-26.673796,-132.721329,-131.203141,NA,NA,NA,NA,"Q_moreandfastInEcology1",381,4.281936,3.03637600000002,0.369192545565361,0.551756526750509,0,0
"382",382,"Grafentree",4,1,9,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.00581585711535,0.778654046845694,-27.188373,-25.284396,-103.43607,-102.638633,NA,NA,NA,NA,NA,382,3.807954,1.594874,0.432619875088683,0.809713142841437,0,0
"383",383,"Grafentree",4,1,9,"HalfSample",2,NA,NA,NA,NA,NA,1.00581585711535,0.524592926674419,-23.78351,-21.983416,-76.135681,-74.452189,NA,NA,NA,NA,NA,383,3.600188,3.366984,0.462808919032792,0.498389654797587,0,0
"384",384,"Grafentree",4,1,9,"Rarelost",2,NA,NA,NA,NA,NA,1.00581585711535,0.550663053602185,-26.576311,-24.647635,-117.592733,-114.995397,NA,NA,NA,NA,NA,384,3.857352,5.194672,0.425655239962825,0.267899751913594,0,0
"385",385,"Grafentree",4,1,9,"Frequentlost",2,NA,NA,NA,NA,NA,1.00581585711535,0.726669732915991,-26.079967,-24.433151,-89.676647,-88.481651,NA,NA,NA,NA,NA,385,3.293632,2.38999200000001,0.509941843648852,0.664436626355176,0,0
"386",386,"Grafentree",4,1,9,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00581585711535,0.642674193206224,-26.863519,-24.479395,-92.58836,-89.492393,NA,NA,NA,NA,NA,386,4.768248,6.19193399999997,0.311913642638123,0.185265718364241,0,0
"387",387,"Grafentree",4,1,9,"horizontal10",2,NA,NA,NA,NA,NA,0.910079329661045,0.0552738773298907,-78.20482,-72.439086,-182.111386,-179.755684,NA,NA,NA,NA,NA,387,11.531468,4.71140400000002,0.0211976862029151,0.31821086721032,1,0
"388",388,"Grafentree",4,1,9,"horizontalClade10",2,NA,NA,NA,NA,NA,0.9293343710126,0.0552486393206886,-54.374712,-50.764953,-158.281278,-156.008708,NA,NA,NA,NA,NA,388,7.21951800000001,4.54513999999995,0.124732551481683,0.337228549168107,0,0
"389",389,"Grafentree",4,1,9,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.877766775931398,0.0461675026752933,-54.131558,-51.118648,-158.038124,-145.653955,NA,NA,NA,NA,NA,389,6.02582,24.768338,0.197228300375457,5.60034977489243e-05,0,1
"390",390,"Grafentree",4,1,9,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.957253889617628,0.081374218927322,-55.141046,-52.569998,-159.047612,-158.397048,NA,NA,NA,NA,NA,390,5.14209600000001,1.30112799999995,0.273025825364917,0.861184120634375,0,0
"391",391,"Grafentree",4,1,10,"full",2,NA,NA,NA,NA,NA,0.999714008186347,0.204480991369193,-46.689756,-43.894609,-150.596321,-147.506095,NA,NA,NA,NA,"Q_moreandfastInEcology1",391,5.590294,6.180452,0.231905839314571,0.186071220108608,0,0
"392",392,"Grafentree",4,1,10,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999714008186347,0.204480991369193,-36.266282,-34.591596,-113.184412,-108.890395,NA,NA,NA,NA,NA,392,3.34937199999999,8.58803399999999,0.501147901083816,0.0722632422521108,0,0
"393",393,"Grafentree",4,1,10,"HalfSample",2,NA,NA,NA,NA,NA,1.00581585711535,0.329712923377321,-28.504255,-25.258206,-82.108913,-72.074226,NA,NA,NA,NA,NA,393,6.492098,20.069374,0.165288954633403,0.00048389465737475,0,1
"394",394,"Grafentree",4,1,10,"Rarelost",2,NA,NA,NA,NA,NA,1.00581585711535,0.242914971297734,-34.434061,-32.808974,-115.371623,-111.729303,NA,NA,NA,NA,NA,394,3.250174,7.28464,0.516865309488693,0.121589366633701,0,0
"395",395,"Grafentree",4,1,10,"Frequentlost",2,NA,NA,NA,NA,NA,1.00581585711535,0.24102963412069,-37.290115,-34.40325,-102.344606,-98.122636,NA,NA,NA,NA,NA,395,5.77373,8.44394,0.216695512309009,0.0766048204035831,0,0
"396",396,"Grafentree",4,1,10,"Ecologyloss",2,NA,NA,NA,NA,NA,0.993906408832394,0.145906605135865,-42.767767,-39.282279,-115.253053,-111.258818,NA,NA,NA,NA,NA,396,6.97097599999999,7.98846999999998,0.137429983390481,0.0920014673336235,0,0
"397",397,"Grafentree",4,1,10,"horizontal10",2,NA,NA,NA,NA,NA,0.92975569523426,0.0659733804145723,-80.577919,-75.168272,-184.484485,-179.552904,NA,NA,NA,NA,NA,397,10.819294,9.86316199999999,0.0286717546089562,0.042796874187263,1,1
"398",398,"Grafentree",4,1,10,"horizontalClade10",2,NA,NA,NA,NA,NA,0.67183207947832,0.0339468426243532,-80.158704,-73.772841,-184.06527,-180.321191,NA,NA,NA,NA,NA,398,12.771726,7.488158,0.0124467562480082,0.112232610065211,1,0
"399",399,"Grafentree",4,1,10,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.712775223286404,0.0367209569494877,-78.634151,-72.280124,-182.540717,-175.261297,NA,NA,NA,NA,NA,399,12.708054,14.55884,0.0127940002852786,0.00570936721260284,1,1
"400",400,"Grafentree",4,1,10,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.861668252877147,0.0674870654686808,-71.00109,-65.670972,-174.907656,-170.215454,NA,NA,NA,NA,NA,400,10.660236,9.38440400000002,0.0306599166941648,0.0521774519706879,1,0
"401",401,"Onetree",2,1,1,"full",2,NA,NA,NA,NA,NA,0.999933893038648,6.24913729196547,-120.226531,NA,NA,-225.965928,NA,NA,NA,NA,"Q_onlyandfastInEcology1",401,NA,NA,NA,NA,NA,NA
"402",402,"Onetree",2,1,1,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,6.24913729196547,-90.752976,NA,-173.494151,-167.016937,NA,NA,NA,NA,NA,402,NA,12.954428,NA,0.0115006268398308,NA,1
"403",403,"Onetree",2,1,1,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,4.6668901168145,-116.107686,NA,-68.678283,-112.665161,NA,NA,NA,NA,NA,403,NA,-87.973756,NA,1,NA,0
"404",404,"Onetree",2,1,1,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,5.26884600688319,-85.049049,NA,-159.311109,-170.900561,NA,NA,NA,NA,NA,404,NA,-23.178904,NA,1,NA,0
"405",405,"Onetree",2,1,1,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,5.42910305953737,-169.528988,NA,NA,-166.049867,NA,NA,NA,NA,NA,405,NA,NA,NA,NA,NA,NA
"406",406,"Onetree",2,1,1,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,4.56607339828031,-178.138826,NA,-173.226971,NA,NA,NA,NA,NA,NA,406,NA,NA,NA,NA,NA,NA
"407",407,"Onetree",2,1,1,"horizontal10",2,NA,NA,NA,NA,NA,0.802113473140293,1.05376541539031,-231.772933,NA,-213.479419,-228.533291,NA,NA,NA,NA,NA,407,NA,-30.107744,NA,1,NA,0
"408",408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,NA,NA,NA,NA,NA,NA
"409",409,"Onetree",2,1,1,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.999933893038648,0.941174040259028,-161.242957,NA,-164.132246,-139.793696,NA,NA,NA,NA,NA,409,NA,48.6771,NA,6.81842027283608e-10,NA,1
"410",410,"Onetree",2,1,1,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.674618478135242,0.66003820453404,-231.068018,NA,-233.957504,-225.385557,NA,NA,NA,NA,NA,410,NA,17.143894,NA,0.0018123872737692,NA,1
"411",411,"Onetree",2,1,2,"full",2,NA,NA,NA,NA,NA,0.999933893038648,21.6729938721419,-231.068018,NA,NA,-225.385557,NA,NA,NA,NA,"Q_onlyandfastInEcology1",411,NA,NA,NA,NA,NA,NA
"412",412,"Onetree",2,1,2,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,21.6729938721419,-92.196816,NA,NA,-168.160484,NA,NA,NA,NA,NA,412,NA,NA,NA,NA,NA,NA
"413",413,"Onetree",2,1,2,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,12.0434031832514,-63.927204,NA,-64.617578,-112.606367,NA,NA,NA,NA,NA,413,NA,-95.977578,NA,1,NA,0
"414",414,"Onetree",2,1,2,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,18.8106055404854,-82.749885,NA,NA,-165.779922,NA,NA,NA,NA,NA,414,NA,NA,NA,NA,NA,NA
"415",415,"Onetree",2,1,2,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,12.4281107209444,-156.259198,NA,NA,-153.468685,NA,NA,NA,NA,NA,415,NA,NA,NA,NA,NA,NA
"416",416,"Onetree",2,1,2,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,14.707010301426,-167.446417,NA,-159.477954,-155.062079,NA,NA,NA,NA,NA,416,NA,8.83175,NA,0.0654453036208985,NA,0
"417",417,"Onetree",2,1,2,"horizontal10",2,NA,NA,NA,NA,NA,0.75606285669532,1.32633588118145,-122.486369,NA,NA,-228.291139,NA,NA,NA,NA,NA,417,NA,NA,NA,NA,NA,NA
"418",418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418,NA,NA,NA,NA,NA,NA
"419",419,"Onetree",2,1,2,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.834387572911971,0.978043234966088,-111.465606,NA,-162.852901,-121.922688,NA,NA,NA,NA,NA,419,NA,81.860426,NA,1.11022302462516e-16,NA,1
"420",420,"Onetree",2,1,2,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.737194919007557,1.19195618640679,-231.068018,NA,-212.774504,-225.385557,NA,NA,NA,NA,NA,420,NA,-25.222106,NA,1,NA,0
"421",421,"Onetree",2,1,3,"full",2,NA,NA,NA,NA,NA,0.999933893038648,21.6729938721419,-231.068018,NA,NA,-225.385557,NA,NA,NA,NA,"Q_onlyandfastInEcology1",421,NA,NA,NA,NA,NA,NA
"422",422,"Onetree",2,1,3,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,21.6729938721419,-93.595967,NA,NA,-169.410698,NA,NA,NA,NA,NA,422,NA,NA,NA,NA,NA,NA
"423",423,"Onetree",2,1,3,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,11.477399461063,-64.357487,NA,-64.466688,-112.179909,NA,NA,NA,NA,NA,423,NA,-95.426442,NA,1,NA,0
"424",424,"Onetree",2,1,3,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,19.9425080039257,-95.395946,NA,-169.811995,-165.779922,NA,NA,NA,NA,NA,424,NA,8.06414599999999,NA,0.0892565052027415,NA,0
"425",425,"Onetree",2,1,3,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,13.3101428068111,-161.620089,NA,NA,-156.490034,NA,NA,NA,NA,NA,425,NA,NA,NA,NA,NA,NA
"426",426,"Onetree",2,1,3,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,16.0663177067096,-95.088709,NA,-174.624752,-167.320125,NA,NA,NA,NA,NA,426,NA,14.609254,NA,0.00558419959178391,NA,1
"427",427,"Onetree",2,1,3,"horizontal10",2,NA,NA,NA,NA,NA,0.788053337309213,1.33989590628095,-233.11859,NA,NA,-228.126929,NA,NA,NA,NA,NA,427,NA,NA,NA,NA,NA,NA
"428",428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428,NA,NA,NA,NA,NA,NA
"429",429,"Onetree",2,1,3,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.855816592868978,1.26860012708877,-150.128139,NA,-153.069042,-196.504809,NA,NA,NA,NA,NA,429,NA,-86.871534,NA,1,NA,0
"430",430,"Onetree",2,1,3,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.608997585386821,0.610409142804627,-178.325899,NA,-212.385963,-227.959095,NA,NA,NA,NA,NA,430,NA,-31.146264,NA,1,NA,0
"431",431,"Onetree",2,1,4,"full",2,NA,NA,NA,NA,NA,0.999933893038648,1.99134655915623,-106.110619,NA,-150.577927,-141.220018,NA,NA,NA,NA,"Q_onlyandfastInEcology1",431,NA,18.715818,NA,0.000893683727712369,NA,1
"432",432,"Onetree",2,1,4,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.99134655915623,-80.50738,NA,-143.300431,-161.711878,NA,NA,NA,NA,NA,432,NA,-36.822894,NA,1,NA,0
"433",433,"Onetree",2,1,4,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.57736116852435,-56.735872,-20.451884,-81.728377,-109.551444,NA,NA,NA,NA,NA,433,72.567976,-55.646134,6.55031584528842e-15,1,1,0
"434",434,"Onetree",2,1,4,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,2.21153922210086,-129.217666,-84.830768,-136.708672,-181.037638,NA,NA,NA,NA,NA,434,88.773796,-88.657932,0,1,1,0
"435",435,"Onetree",2,1,4,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.85939761569512,-105.153853,NA,NA,-157.795927,NA,NA,NA,NA,NA,435,NA,NA,NA,NA,NA,NA
"436",436,"Onetree",2,1,4,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,1.78494119827392,-97.187184,NA,-175.365207,-174.543197,NA,NA,NA,NA,NA,436,NA,1.64402000000001,NA,0.800859532305786,NA,0
"437",437,"Onetree",2,1,4,"horizontal10",2,NA,NA,NA,NA,NA,0.809892685308902,0.73153652107711,-223.373755,-186.45693,-205.080241,-225.424066,NA,NA,NA,NA,NA,437,73.83365,-40.68765,3.5527136788005e-15,1,1,0
"438",438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438,NA,NA,NA,NA,NA,NA
"439",439,"Onetree",2,1,4,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.999933893038648,0.580228274667249,-194.446547,NA,-168.51497,-151.560644,NA,NA,NA,NA,NA,439,NA,33.908652,NA,7.78034545123596e-07,NA,1
"440",440,"Onetree",2,1,4,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.810781612432814,0.670796961118899,-175.692841,-175.86202,-178.582327,-213.490878,NA,NA,NA,NA,NA,440,-0.338358000000028,-69.817102,1,1,0,0
"441",441,"Onetree",2,1,5,"full",2,NA,NA,NA,NA,NA,0.999933893038648,3.01943324396887,-115.174455,NA,NA,-224.301797,NA,NA,NA,NA,"Q_onlyandfastInEcology1",441,NA,NA,NA,NA,NA,NA
"442",442,"Onetree",2,1,5,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,3.01943324396887,-94.280158,NA,-171.190148,-168.136177,NA,NA,NA,NA,NA,442,NA,6.10794199999998,NA,0.191230818749703,NA,0
