"","Tree","Repetition","Sample","pvalue_ecology","pvalue_alternative","pvalue_clade","variance_trait","median_Ecology1","median_Ecology2","median_Alternative1","median_Alternative2","median_CladeA","median_OtherClades","predictor_variable"
"343","Grafentree","2","quarterloss","0.714","0.57","0.132","0.451181239590958","0.976971287289668","1.27975220043358","0.606879122421332","1.26145925781366","0.506248504642527","1.43958894791533","simmapattemptEcology"
"344","Grafentree","2","halfloss","0.816","0.57","0.292","0.451181239590958","0.75786458026902","1.13520459373787","0.529932962074221","1.08343415718201","0.523340829723043","1.44835302390398","simmapattemptEcology"
"345","Grafentree","2","positiveloss","0.84","0.57","0.304","0.451181239590958","0.877564719946082","0.919940183206056","0.529932962074221","1.04586551880734","0.495748311913189","1.44072839184825","simmapattemptEcology"
"346","Grafentree","2","ecologyloss","0.584","0.57","0.122","0.451181239590958","0.770257663540766","1.14180040869234","0.506058764118956","1.1197529240852","0.412953577900507","1.49702225472064","simmapattemptEcology"
"347","Grafentree","2","horizontal10","0.602","0.57","0.126","0.451181239590958","0.969070798227937","1.30859651568836","0.522407356648024","1.29139697742812","0.516558956848293","1.44015866988179","simmapattemptEcology"
"348","Grafentree","2","horizontal10clade","0.584","0.57","0.0700000000000001","0.451181239590958","0.770257663540766","1.32778109912717","0.529189229522773","1.25769893578354","0.516558956848293","1.44015866988179","simmapattemptEcology"
"349","Grafentree","2","horizontal10ecology","0.572","0.57","0.128","0.451181239590958","0.770257663540766","1.27975220043358","0.522407356648024","1.26288537220441","0.521621256519746","1.43958894791533","simmapattemptEcology"
"350","Grafentree","2","horizontalnodes","0.586","0.57","0.0800000000000001","0.451181239590958","0.770257663540766","1.27975220043358","0.522407356648024","1.26288537220441","0.516558956848293","1.44015866988179","simmapattemptEcology"
"351","Grafentree","2","horizontalnodesecology","0.572","0.57","0.0680000000000001","0.451181239590958","0.770257663540766","1.27975220043358","0.522407356648024","1.26288537220441","0.516558956848293","1.44015866988179","simmapattemptEcology"
"352","Grafentree","2","horizontalneighbor","0.752","0.57","0.168","0.451181239590958","0.984871776351399","1.27975220043358","0.529189229522773","1.26571754539849","0.529640289106659","1.40806967192473","simmapattemptEcology"
"353","Grafentree","3","full","0.686","0.634","0.298","0.277263780797293","0.753711221190286","0.928464494817728","0.556294363693041","0.894835567126304","0.516853539410789","1.02468400419658","simmapattemptEcology"
"354","Grafentree","3","quarterloss","0.692","0.634","0.342","0.277263780797293","0.84200567416918","0.95233902723393","0.556294363693041","0.928464494817728","0.516853539410789","1.02785604330393","simmapattemptEcology"
"355","Grafentree","3","halfloss","0.626","0.634","0.386","0.277263780797293","0.517936512082953","0.940401761025829","0.209613723283494","0.852475516509775","0.300965654880986","1.03681794243757","simmapattemptEcology"
"356","Grafentree","3","positiveloss","0.782","0.634","0.33","0.277263780797293","0.68765259464049","0.878397121728825","0.619281025242605","0.907064507299614","0.283963583030946","1.02695607105858","simmapattemptEcology"
"357","Grafentree","3","ecologyloss","0.748","0.634","0.274","0.277263780797293","0.753711221190286","0.865112982666814","0.556294363693041","0.854332178620788","0.300965654880986","0.983602945618071","simmapattemptEcology"
"358","Grafentree","3","horizontal10","0.674","0.634","0.328","0.277263780797293","0.753711221190286","0.907064507299614","0.556294363693041","0.890390145567821","0.536236710532702","0.974142662838062","simmapattemptEcology"
"359","Grafentree","3","horizontal10clade","0.666","0.634","0.272","0.277263780797293","0.753711221190286","0.907064507299614","0.556294363693041","0.894835567126304","0.516853539410789","0.97463491030861","simmapattemptEcology"
"360","Grafentree","3","horizontal10ecology","0.708","0.634","0.294","0.277263780797293","0.753711221190286","0.872994628593817","0.556294363693041","0.860836547853125","0.478564733107729","0.97463491030861","simmapattemptEcology"
"361","Grafentree","3","horizontalnodes","0.618","0.634","0.31","0.277263780797293","0.753711221190286","0.928464494817728","0.556294363693041","0.894835567126304","0.547919480725792","1.02468400419658","simmapattemptEcology"
"362","Grafentree","3","horizontalnodesecology","0.64","0.634","0.236","0.277263780797293","0.753711221190286","0.952804857860209","0.556294363693041","0.919277599300371","0.516853539410789","1.02764575919719","simmapattemptEcology"
"363","Grafentree","3","horizontalneighbor","0.712","0.634","0.294","0.277263780797293","0.686232316792667","0.907064507299614","0.644727380162592","0.860836547853125","0.516853539410789","1.02468400419658","simmapattemptEcology"
"364","Grafentree","4","full","0.834","0.666","0.162","0.288968492999114","0.555660005945816","0.799971008187155","0.415350819272495","0.775255759040489","0.363687562659915","1.08749049560342","simmapattemptEcology"
"365","Grafentree","4","quarterloss","0.73","0.666","0.236","0.288968492999114","0.49710896484784","0.82513859979321","0.458377809900638","0.761781426041479","0.36567692576502","1.09975957448284","simmapattemptEcology"
"366","Grafentree","4","halfloss","0.612","0.666","0.38","0.288968492999114","0.507153937423842","0.761781426041479","0.371080628635118","0.80243450497439","0.435119441420602","1.03668359078645","simmapattemptEcology"
"367","Grafentree","4","positiveloss","0.794","0.666","0.278","0.288968492999114","0.390049983582234","0.8830199846133","0.415350819272495","0.697465441384063","0.342157620616029","1.23906692100969","simmapattemptEcology"
"368","Grafentree","4","ecologyloss","0.63","0.666","0.228","0.288968492999114","0.555660005945816","0.852689566508386","0.371080628635118","0.784188144598203","0.332175901929859","1.10489443231642","simmapattemptEcology"
"369","Grafentree","4","horizontal10","0.62","0.666","0.224","0.288968492999114","0.487063992271838","0.799583693526749","0.415350819272495","0.746769401925263","0.356904736621406","1.00687929142148","simmapattemptEcology"
"370","Grafentree","4","horizontal10clade","0.806","0.666","0.2","0.288968492999114","0.507153937423842","0.784188144598203","0.444682834577011","0.719746033842408","0.363687562659915","1.05049404230014","simmapattemptEcology"
"371","Grafentree","4","horizontal10ecology","0.64","0.666","0.206","0.288968492999114","0.555660005945816","0.820290745283756","0.41938199888675","0.791885919062476","0.374286300690882","1.06971093357821","simmapattemptEcology"
"372","Grafentree","4","horizontalnodes","0.704","0.666","0.182","0.288968492999114","0.555660005945816","0.799971008187155","0.431316250190598","0.775255759040489","0.395562549126197","1.08749049560342","simmapattemptEcology"
"373","Grafentree","4","horizontalnodesecology","0.628","0.666","0.14","0.288968492999114","0.593078268050549","0.82513859979321","0.415350819272495","0.81259437352269","0.363687562659915","1.08749049560342","simmapattemptEcology"
"374","Grafentree","4","horizontalneighbor","0.744","0.666","0.276","0.288968492999114","0.487063992271838","0.82513859979321","0.458377809900638","0.782953533504762","0.435259240398079","1.0130046421567","simmapattemptEcology"
"375","Grafentree","5","full","0.644","0.604","0.248","0.499291185812095","0.551688967376063","1.02026098761697","0.468897605879766","0.811922392744832","0.42339623347055","1.09885146164536","simmapattemptEcology"
"376","Grafentree","5","quarterloss","0.854","0.604","0.414","0.499291185812095","0.554476440987194","1.02851230156731","0.564478013978838","0.774934641282143","0.348436345040925","1.09172417030767","simmapattemptEcology"
"377","Grafentree","5","halfloss","0.694","0.604","0.478","0.499291185812095","0.348436345040925","0.672634359195198","-0.00328792084792301","0.599854723405649","0.136099917785277","1.11030040284983","simmapattemptEcology"
"378","Grafentree","5","positiveloss","0.734","0.604","0.368","0.499291185812095","0.507089613328457","0.905513452160005","0.0195923460997925","0.676584577600336","0.0766395415176494","1.02026098761697","simmapattemptEcology"
"379","Grafentree","5","ecologyloss","0.586","0.604","0.268","0.499291185812095","0.551688967376063","1.02026098761697","0.220394281296169","0.748242968012728","0.133069855032492","1.11179169215418","simmapattemptEcology"
"380","Grafentree","5","horizontal10","0.566","0.604","0.362","0.499291185812095","0.574479586970482","0.999358615492833","0.468897605879766","0.811922392744832","0.506673195749945","1.08771330130555","simmapattemptEcology"
"381","Grafentree","5","horizontal10clade","0.618","0.604","0.23","0.499291185812095","0.507089613328457","1.04307782174782","0.468897605879766","0.780125104364955","0.42339623347055","1.09885146164536","simmapattemptEcology"
"382","Grafentree","5","horizontal10ecology","0.588","0.604","0.28","0.499291185812095","0.551688967376063","1.06487231925052","0.468897605879766","0.950523175272978","0.470021864733783","1.10735653748511","simmapattemptEcology"
"383","Grafentree","5","horizontalnodes","0.654","0.604","0.298","0.499291185812095","0.574479586970482","1.02026098761697","0.468897605879766","0.867736425982275","0.478364330076584","1.09885146164536","simmapattemptEcology"
"384","Grafentree","5","horizontalnodesecology","0.628","0.604","0.25","0.499291185812095","0.551688967376063","1.02026098761697","0.468897605879766","0.811922392744832","0.42339623347055","1.10735653748511","simmapattemptEcology"
"385","Grafentree","5","horizontalneighbor","0.732","0.604","0.436","0.499291185812095","0.634417473227087","0.905513452160005","0.564478013978838","0.748242968012728","0.481181183622812","1.08771330130555","simmapattemptEcology"
"386","Grafentree","6","full","0.798","0.69","0.392","0.215920688440537","0.51792611503481","0.500601053869727","0.185617075446631","0.531904989313719","0.216694787803997","0.712776056588981","simmapattemptEcology"
"387","Grafentree","6","quarterloss","0.816","0.69","0.468","0.215920688440537","0.451706155417165","0.471532719186719","0.0367066990739265","0.499866725618536","0.214678065074587","0.698683408459205","simmapattemptEcology"
"388","Grafentree","6","halfloss","0.826","0.69","0.512","0.215920688440537","0.367464039764117","0.492423179061151","0.31352412855887","0.492423179061151","0.216182488848245","0.70410916058251","simmapattemptEcology"
"389","Grafentree","6","positiveloss","0.782","0.69","0.556","0.215920688440537","0.242817772193096","0.421905025153981","0.0105006350557561","0.40920157344695","0.158072097680276","0.622441371076628","simmapattemptEcology"
"390","Grafentree","6","ecologyloss","0.716","0.69","0.48","0.215920688440537","0.51792611503481","0.504379792879134","0.111622321188884","0.551618176722108","0.192434374510278","0.743915848446865","simmapattemptEcology"
"391","Grafentree","6","horizontal10","0.898","0.69","0.478","0.215920688440537","0.535269962844234","0.508047652468022","0.434904496917173","0.548751020157368","0.238536289929794","0.733852212843088","simmapattemptEcology"
"392","Grafentree","6","horizontal10clade","0.73","0.69","0.42","0.215920688440537","0.50731027217592","0.508047652468022","0.185617075446631","0.548751020157368","0.216694787803997","0.695385235240319","simmapattemptEcology"
"393","Grafentree","6","horizontal10ecology","0.794","0.69","0.474","0.215920688440537","0.51792611503481","0.453822213958902","0.185617075446631","0.500656493579987","0.215690129597129","0.676882922589099","simmapattemptEcology"
"394","Grafentree","6","horizontalnodes","0.796","0.69","0.468","0.215920688440537","0.551618176722108","0.500601053869727","0.185617075446631","0.566188745726534","0.216694787803997","0.712776056588981","simmapattemptEcology"
"395","Grafentree","6","horizontalnodesecology","0.704","0.69","0.45","0.215920688440537","0.288784906386975","0.482417805107741","0.0639134014568393","0.456283868909985","0.216694787803997","0.589719027891354","simmapattemptEcology"
"396","Grafentree","6","horizontalneighbor","0.804","0.69","0.478","0.215920688440537","0.50731027217592","0.492423179061151","0.185617075446631","0.50731027217592","0.227081894325696","0.682449551036745","simmapattemptEcology"
"397","Grafentree","7","full","0.862","0.884","0.364","0.317683569250148","0.573259357096063","0.732245071304215","0.458101284944849","0.661897342875813","0.280920338019861","0.833689439010814","simmapattemptEcology"
"398","Grafentree","7","quarterloss","0.852","0.884","0.502","0.317683569250148","0.575836056123894","0.721732080784556","0.281857279628821","0.661897342875813","0.312099171983082","0.808520240499158","simmapattemptEcology"
"399","Grafentree","7","halfloss","0.944","0.884","0.586","0.317683569250148","0.575043952068133","0.725538404853998","0.689981872137431","0.602025867844851","0.312099171983082","0.814016565068259","simmapattemptEcology"
"400","Grafentree","7","positiveloss","0.938","0.884","0.628","0.317683569250148","0.594968427804566","0.715298580951833","0.703567996275434","0.599161848876622","0.351778039239162","0.754122603193456","simmapattemptEcology"
"401","Grafentree","7","ecologyloss","0.94","0.884","0.638","0.317683569250148","0.573259357096063","0.599618483604796","0.327967250680113","0.587480446747804","0.383033681159177","0.769201201203347","simmapattemptEcology"
"402","Grafentree","7","horizontal10","0.856","0.884","0.42","0.317683569250148","0.563436793038202","0.760540982024558","0.4421737412709","0.676031656324689","0.304912265154467","0.833689439010814","simmapattemptEcology"
"403","Grafentree","7","horizontal10clade","0.94","0.884","0.326","0.317683569250148","0.601701536399546","0.732245071304215","0.636634838093687","0.663764758165376","0.280920338019861","0.849771232517389","simmapattemptEcology"
"404","Grafentree","7","horizontal10ecology","0.824","0.884","0.458","0.317683569250148","0.573259357096063","0.746268927445443","0.458101284944849","0.663764758165376","0.345171060239258","0.819512889637361","simmapattemptEcology"
"405","Grafentree","7","horizontalnodes","0.836","0.884","0.386","0.317683569250148","0.556380231861686","0.732245071304215","0.392939930361992","0.65506324170732","0.280920338019861","0.833689439010814","simmapattemptEcology"
"406","Grafentree","7","horizontalnodesecology","0.76","0.884","0.388","0.317683569250148","0.573259357096063","0.732245071304215","0.458101284944849","0.661897342875813","0.280920338019861","0.833689439010814","simmapattemptEcology"
"407","Grafentree","7","horizontalneighbor","0.878","0.884","0.422","0.317683569250148","0.601701536399546","0.710755830631216","0.458101284944849","0.660322248214326","0.304912265154467","0.779149850759539","simmapattemptEcology"
"408","Grafentree","8","full","0.84","0.826","0.552","0.280810559356873","0.771371178439717","0.880992266178976","0.702079918269388","0.846654909639214","0.648436206052914","0.943532413424284","simmapattemptEcology"
"409","Grafentree","8","quarterloss","0.872","0.826","0.674","0.280810559356873","0.750270112703553","0.761245439518024","0.702079918269388","0.798453968161458","0.649822100236607","0.925467567888874","simmapattemptEcology"
"410","Grafentree","8","halfloss","0.82","0.826","0.71","0.280810559356873","0.816548370254591","0.880992266178976","0.372684358008823","0.873148601249498","0.600303472003146","0.945350530002041","simmapattemptEcology"
"411","Grafentree","8","positiveloss","0.87","0.826","0.696","0.280810559356873","0.823750110681989","0.694757718872709","0.581663444584641","0.823434965385923","0.535472773193075","0.927664656783676","simmapattemptEcology"
"412","Grafentree","8","ecologyloss","0.806","0.826","0.552","0.280810559356873","0.771371178439717","0.909675328389965","0.694376535554462","0.82754759699325","0.649822100236607","0.94462613693551","simmapattemptEcology"
"413","Grafentree","8","horizontal10","0.878","0.826","0.652","0.280810559356873","0.694376535554462","0.801233368798919","0.702079918269388","0.771371178439717","0.648436206052914","0.82754759699325","simmapattemptEcology"
"414","Grafentree","8","horizontal10clade","0.924","0.826","0.528","0.280810559356873","0.816548370254591","0.874960557684106","0.721993471354527","0.82754759699325","0.648436206052914","0.94462613693551","simmapattemptEcology"
"415","Grafentree","8","horizontal10ecology","0.778","0.826","0.57","0.280810559356873","0.771371178439717","0.874960557684106","0.673920416620537","0.846654909639214","0.651643198961609","0.94462613693551","simmapattemptEcology"
"416","Grafentree","8","horizontalnodes","0.89","0.826","0.524","0.280810559356873","0.798453968161458","0.880992266178976","0.702079918269388","0.846654909639214","0.648436206052914","0.943532413424284","simmapattemptEcology"
"417","Grafentree","8","horizontalnodesecology","0.818","0.826","0.53","0.280810559356873","0.771371178439717","0.884915732610136","0.702079918269388","0.846654909639214","0.648436206052914","0.943532413424284","simmapattemptEcology"
"418","Grafentree","8","horizontalneighbor","0.804","0.826","0.57","0.280810559356873","0.798453968161458","0.891160794592113","0.687054336157783","0.870132747002063","0.648436206052914","0.927664656783676","simmapattemptEcology"
"419","Grafentree","9","full","0.918","0.92","0.842","0.2298311351487","0.625623376333409","0.769931330009407","0.56441585842587","0.740809897321296","0.693546541777074","0.748724722608783","simmapattemptEcology"
"420","Grafentree","9","quarterloss","0.926","0.92","0.818","0.2298311351487","0.68815680058199","0.769904473554261","0.602396831844661","0.755009654347553","0.714750698980013","0.737395304273945","simmapattemptEcology"
"421","Grafentree","9","halfloss","0.964","0.92","0.91","0.2298311351487","0.686893049575535","0.769904473554261","0.611022295689187","0.755898894998435","0.747519718711547","0.732020195586631","simmapattemptEcology"
"422","Grafentree","9","positiveloss","0.966","0.92","0.722","0.2298311351487","0.606366274412297","0.769931330009407","0.49170570635495","0.748299832957301","0.741590011567049","0.675807444628271","simmapattemptEcology"
"423","Grafentree","9","ecologyloss","0.838","0.92","0.894","0.2298311351487","0.625623376333409","0.822240232427355","0.56441585842587","0.740029783075542","0.662551182129908","0.769931330009407","simmapattemptEcology"
"424","Grafentree","9","horizontal10","0.966","0.92","0.828","0.2298311351487","0.629363492714468","0.769931330009407","0.602396831844661","0.740809897321296","0.716599299528151","0.737395304273945","simmapattemptEcology"
"425","Grafentree","9","horizontal10clade","0.842","0.92","0.816","0.2298311351487","0.625623376333409","0.806644864919662","0.527082251418119","0.740809897321296","0.693546541777074","0.748724722608783","simmapattemptEcology"
"426","Grafentree","9","horizontal10ecology","0.924","0.92","0.998","0.2298311351487","0.625623376333409","0.769904473554261","0.56441585842587","0.73877234712154","0.684679180617016","0.750762272808538","simmapattemptEcology"
"427","Grafentree","9","horizontalnodes","0.888","0.92","0.852","0.2298311351487","0.697672531965703","0.769931330009407","0.573041322270396","0.768351588584064","0.755454274672994","0.748724722608783","simmapattemptEcology"
"428","Grafentree","9","horizontalnodesecology","0.944","0.92","0.978","0.2298311351487","0.625623376333409","0.769931330009407","0.56441585842587","0.740809897321296","0.693546541777074","0.748724722608783","simmapattemptEcology"
"429","Grafentree","9","horizontalneighbor","0.996","0.92","0.906","0.2298311351487","0.618390647712435","0.769904473554261","0.56441585842587","0.73877234712154","0.687299114032583","0.749982158562785","simmapattemptEcology"
"430","Grafentree","10","full","0.94","0.804","0.29","0.272401884643805","0.493747780169904","0.505498265348972","0.184815599875565","0.507976616764023","0.097511347490892","0.798653387495047","simmapattemptEcology"
"431","Grafentree","10","quarterloss","0.96","0.804","0.342","0.272401884643805","0.592027036617367","0.476429760095351","0.457696530645649","0.508791308007333","0.0950164474814303","0.821709285478471","simmapattemptEcology"
"432","Grafentree","10","halfloss","0.92","0.804","0.396","0.272401884643805","0.160977998895235","0.542586596196694","0.319665829004603","0.507976616764023","0.0617035663158239","0.823938507148848","simmapattemptEcology"
"433","Grafentree","10","positiveloss","0.82","0.804","0.444","0.272401884643805","0.21492927740236","0.452780231301015","0.104831974086799","0.471558301655816","0.07216968649455","0.711646623528975","simmapattemptEcology"
"434","Grafentree","10","ecologyloss","0.768","0.804","0.396","0.272401884643805","0.493747780169904","0.468352944665637","0.143233550725178","0.499623022759438","0.100974249211797","0.83048081988193","simmapattemptEcology"
"435","Grafentree","10","horizontal10","0.814","0.804","0.34","0.272401884643805","0.493747780169904","0.474763658645996","0.184815599875565","0.507976616764023","0.097511347490892","0.725318765471231","simmapattemptEcology"
"436","Grafentree","10","horizontal10clade","0.734","0.804","0.266","0.272401884643805","0.493747780169904","0.506250954014878","0.184815599875565","0.51794204268042","0.097511347490892","0.788701436977147","simmapattemptEcology"
"437","Grafentree","10","horizontal10ecology","0.806","0.804","0.408","0.272401884643805","0.493747780169904","0.505498265348972","0.184815599875565","0.510708274536708","0.105253529043533","0.725318765471231","simmapattemptEcology"
"438","Grafentree","10","horizontalnodes","0.862","0.804","0.324","0.272401884643805","0.545927334849595","0.505498265348972","0.184815599875565","0.51794204268042","0.097511347490892","0.798653387495047","simmapattemptEcology"
"439","Grafentree","10","horizontalnodesecology","0.822","0.804","0.306","0.272401884643805","0.493747780169904","0.505498265348972","0.184815599875565","0.507976616764023","0.097511347490892","0.798653387495047","simmapattemptEcology"
"440","Grafentree","10","horizontalneighbor","0.954","0.804","0.386","0.272401884643805","0.553014845078516","0.49338778901879","0.322846301516611","0.51794204268042","0.104000397446612","0.736989061317998","simmapattemptEcology"
"441","Earlytree","1","full","0.46","0.422","0.132","0.546281479745882","0.575031748445254","1.22492407868711","0.225891860362566","1.0016707939501","0.363848301586084","1.33293119672946","simmapattemptEcology"
"442","Earlytree","1","quarterloss","0.416","0.422","0.238","0.546281479745882","0.638636788603655","1.06648810982095","0.14623805608225","0.922342284060941","0.350447827582813","1.28233551244784","simmapattemptEcology"
"443","Earlytree","1","halfloss","0.688","0.422","0.39","0.546281479745882","0.638636788603655","0.998494170813941","0.305518974966954","0.805501866918172","0.389923720016838","1.24986583447268","simmapattemptEcology"
